ref_area.label,indicator.label,source.label,classif1.label,time,obs_value,note_indicator.label,note_source.label
United Kingdom,Statutory nominal gross monthly minimum wage,GBR - ADM - Labour legislation,Currency: 2017 PPP $,2012,1275.4,Currency: GBR - British pound (GBP),Repository: Eurostat | Data reference period: July
United Kingdom,Statutory nominal gross monthly minimum wage,GBR - ADM - Labour legislation,Currency: U.S. dollars,2012,1585.98,Currency: GBR - British pound (GBP),Repository: Eurostat | Data reference period: July
United Kingdom,Statutory nominal gross monthly minimum wage,GBR - ADM - Labour legislation,Currency: 2017 PPP $,2013,1286.44,Currency: GBR - British pound (GBP),Repository: Eurostat | Data reference period: July
United Kingdom,Statutory nominal gross monthly minimum wage,GBR - ADM - Labour legislation,Currency: U.S. dollars,2013,1594.6,Currency: GBR - British pound (GBP),Repository: Eurostat | Data reference period: July
United Kingdom,Statutory nominal gross monthly minimum wage,GBR - ADM - Labour legislation,Currency: 2017 PPP $,2014,1306.17,Currency: GBR - British pound (GBP),Repository: Eurostat | Data reference period: July
United Kingdom,Statutory nominal gross monthly minimum wage,GBR - ADM - Labour legislation,Currency: U.S. dollars,2014,1716.22,Currency: GBR - British pound (GBP),Repository: Eurostat | Data reference period: July
United Kingdom,Statutory nominal gross monthly minimum wage,GBR - ADM - Labour legislation,Currency: 2017 PPP $,2015,1332.84,Currency: GBR - British pound (GBP),Repository: Eurostat | Data reference period: July
United Kingdom,Statutory nominal gross monthly minimum wage,GBR - ADM - Labour legislation,Currency: U.S. dollars,2015,1640.83,Currency: GBR - British pound (GBP),Repository: Eurostat | Data reference period: July
United Kingdom,Statutory nominal gross monthly minimum wage,GBR - ADM - Labour legislation,Currency: 2017 PPP $,2016,1512.74,Currency: GBR - British pound (GBP),Repository: Eurostat | Data reference period: July
United Kingdom,Statutory nominal gross monthly minimum wage,GBR - ADM - Labour legislation,Currency: U.S. dollars,2016,1610.78,Currency: GBR - British pound (GBP),Repository: Eurostat | Data reference period: July
United Kingdom,Statutory nominal gross monthly minimum wage,GBR - ADM - Labour legislation,Currency: 2017 PPP $,2017,1588.39,Currency: GBR - British pound (GBP),Repository: Eurostat | Data reference period: July
United Kingdom,Statutory nominal gross monthly minimum wage,GBR - ADM - Labour legislation,Currency: U.S. dollars,2017,1599.79,Currency: GBR - British pound (GBP),Repository: Eurostat | Data reference period: July
United Kingdom,Statutory nominal gross monthly minimum wage,GBR - ADM - Labour legislation,Currency: 2017 PPP $,2018,1652.41,Currency: GBR - British pound (GBP),Repository: Eurostat | Data reference period: July
United Kingdom,Statutory nominal gross monthly minimum wage,GBR - ADM - Labour legislation,Currency: U.S. dollars,2018,1734.42,Currency: GBR - British pound (GBP),Repository: Eurostat | Data reference period: July
United Kingdom,Statutory nominal gross monthly minimum wage,GBR - ADM - Labour legislation,Currency: U.S. dollars,2019,1736.13,Currency: GBR - British pound (GBP),Repository: Eurostat | Data reference period: July
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: 2017 PPP $,1999,36.48,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: U.S. dollars,1999,9.88,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: 2017 PPP $,2000,36.24,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: U.S. dollars,2000,10.12,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: 2017 PPP $,2001,35.61,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: U.S. dollars,2001,9.65,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: 2017 PPP $,2002,34.26,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: U.S. dollars,2002,9.11,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: 2017 PPP $,2003,34.75,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: U.S. dollars,2003,9.32,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: 2017 PPP $,2004,33.77,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: U.S. dollars,2004,10.43,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: 2017 PPP $,2005,32.25,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: U.S. dollars,2005,11.03,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: 2017 PPP $,2006,30.5,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: U.S. dollars,2006,11.23,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: 2017 PPP $,2007,28.71,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: U.S. dollars,2007,11.97,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: 2017 PPP $,2008,27.11,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: U.S. dollars,2008,13.42,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: 2017 PPP $,2009,26.55,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: U.S. dollars,2009,11.97,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: 2017 PPP $,2010,25.2,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: U.S. dollars,2010,11.22,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: 2017 PPP $,2011,23.95,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: U.S. dollars,2011,11.86,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: 2017 PPP $,2012,24.46,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: U.S. dollars,2012,12.11,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: 2017 PPP $,2013,24.72,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: U.S. dollars,2013,12.02,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: 2017 PPP $,2014,24.16,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: U.S. dollars,2014,11.33,Currency: GEO - Lari (GEL),Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: 2017 PPP $,2018,21.59,Currency: GEO - Lari (GEL) | Type of minimum wage: Singular national minimum wage,Data reference period: End of the year | Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: U.S. dollars,2018,7.89,Currency: GEO - Lari (GEL) | Type of minimum wage: Singular national minimum wage,Data reference period: End of the year | Institutional sector coverage: Private sector only
Georgia,Statutory nominal gross monthly minimum wage,GEO - ADM - Labour legislation,Currency: U.S. dollars,2019,7.1,Currency: GEO - Lari (GEL) | Type of minimum wage: Singular national minimum wage,Data reference period: End of the year | Institutional sector coverage: Private sector only
Ghana,Statutory nominal gross monthly minimum wage,GHA - ADM - Labour legislation,Currency: 2017 PPP $,1995,43.86,Currency: GHA - Cedi (GHS),Repository: Media Reports
Ghana,Statutory nominal gross monthly minimum wage,GHA - ADM - Labour legislation,Currency: U.S. dollars,1995,27.02,Currency: GHA - Cedi (GHS),Repository: Media Reports
Ghana,Statutory nominal gross monthly minimum wage,GHA - ADM - Labour legislation,Currency: 2017 PPP $,1996,43.64,Currency: GHA - Cedi (GHS),Repository: Media Reports
Ghana,Statutory nominal gross monthly minimum wage,GHA - ADM - Labour legislation,Currency: U.S. dollars,1996,28.07,Currency: GHA - Cedi (GHS),Repository: Media Reports
Ghana,Statutory nominal gross monthly minimum wage,GHA - ADM - Labour legislation,Currency: 2017 PPP $,1997,41.08,Currency: GHA - Cedi (GHS),Repository: Media Reports
Ghana,Statutory nominal gross monthly minimum wage,GHA - ADM - Labour legislation,Currency: U.S. dollars,1997,26.37,Currency: GHA - Cedi (GHS),Repository: Media Reports
Ghana,Statutory nominal gross monthly minimum wage,GHA - ADM - Labour legislation,Currency: 2017 PPP $,1998,36.4,Currency: GHA - Cedi (GHS),Repository: Media Reports
Ghana,Statutory nominal gross monthly minimum wage,GHA - ADM - Labour legislation,Currency: U.S. dollars,1998,23.36,Currency: GHA - Cedi (GHS),Repository: Media Reports
Ghana,Statutory nominal gross monthly minimum wage,GHA - ADM - Labour legislation,Currency: 2017 PPP $,1999,47.98,Currency: GHA - Cedi (GHS),
Ghana,Statutory nominal gross monthly minimum wage,GHA - ADM - Labour legislation,Currency: U.S. dollars,1999,29.37,Currency: GHA - Cedi (GHS),
Ghana,Statutory nominal gross monthly minimum wage,GHA - ADM - Labour legislation,Currency: 2017 PPP $,2000,57.38,Currency: GHA - Cedi (GHS),
Ghana,Statutory nominal gross monthly minimum wage,GHA - ADM - Labour legislation,Currency: U.S. dollars,2000,20.81,Currency: GHA - Cedi (GHS),
Ghana,Statutory nominal gross monthly minimum wage,GHA - ADM - Labour legislation,Currency: 2017 PPP $,2001,58.13,Currency: GHA - Cedi (GHS),
Ghana,Statutory nominal gross monthly minimum wage,GHA - ADM - Labour legislation,Currency: U.S. dollars,2001,20.73,Currency: GHA - Cedi (GHS),
Ghana,Statutory nominal gross monthly minimum wage,GHA - ADM - Labour legislation,Currency: 2017 PPP $,2002,66.87,Currency: GHA - Cedi (GHS),
Ghana,Statutory nominal gross monthly minimum wage,GHA - ADM - Labour legislation,Currency: U.S. dollars,2002,24.36,Currency: GHA - Cedi (GHS),
Ghana,Statutory nominal gross monthly minimum wage,GHA - ADM - Labour legislation,Currency: 2017 PPP $,2003,69.46,Currency: GHA - Cedi (GHS),
Ghana,Statutory nominal gross monthly minimum wage,GHA - ADM - Labour legislation,Currency: U.S. dollars,2003,28.66,Currency: GHA - Cedi (GHS),
Ghana,Statutory nominal gross monthly minimum wage,GHA - ADM - Labour legislation,Currency: 2017 PPP $,2004,77.09,Currency: GHA - Cedi (GHS),
Ghana,Statutory nominal gross monthly minimum wage,GHA - ADM - Labour legislation,Currency: U.S. dollars,2004,33.62,Currency: GHA - Cedi (GHS),
Ghana,Statutory nominal gross monthly minimum wage,GHA - ADM - Labour legislation,Currency: 2017 PPP $,2005,83.35,Currency: GHA - Cedi (GHS),
Ghana,Statutory nominal gross monthly minimum wage,GHA - ADM - Labour legislation,Currency: U.S. dollars,2005,40.16,Currency: GHA - Cedi (GHS),
Ghana,Statutory nominal gross monthly minimum wage,GHA - ADM - Labour legislation,Currency: 2017 PPP $,2006,92.06,Currency: GHA - Cedi (GHS),
Ghana,Statutory nominal gross monthly minimum wage,GHA - ADM - Labour legislation,Currency: U.S. dollars,2006,47.14,Currency: GHA - Cedi (GHS),
Ghana,Statutory nominal gross monthly minimum wage,GHA - ADM - Labour legislation,Currency: 2017 PPP $,2007,101.54,Currency: GHA - Cedi (GHS),
Ghana,Statutory nominal gross monthly minimum wage,GHA - ADM - Labour legislation,Currency: U.S. dollars,2007,54.85,Currency: GHA - Cedi (GHS),
